DateTime,Open,High,Low,Close,Volume
2024-01-01 17:16:00,4970111.1505516935,4970143.1505516935,4970083.1505516935,4971066.1505516935,6603
2024-01-01 17:17:00,4980143.225521253,4980181.225521253,4980104.225521253,4981152.225521253,2510
2024-01-01 17:18:00,4990142.653704622,4990159.653704622,4990115.653704622,4991125.653704622,4021
2024-01-01 17:19:00,5000147.791385778,5000188.791385778,5000090.791385778,5001104.791385778,4468
2024-01-01 17:20:00,5010124.950205726,5010155.950205726,5010082.950205726,5011083.950205726,6345
2024-01-01 17:21:00,5020119.896045524,5020188.896045524,5020092.896045524,5021080.896045524,8082
2024-01-01 17:22:00,5030076.566666471,5030169.566666471,5030026.566666471,5031107.566666471,185
2024-01-01 17:23:00,5040101.771533397,5040191.771533397,5040013.771533397,5041101.771533397,5679
2024-01-01 17:24:00,5050074.61411449,5050128.61411449,5050038.61411449,5051067.61411449,5849
2024-01-01 17:25:00,5060067.622667659,5060103.622667659,5060055.622667659,5061034.622667659,6939
2024-01-01 17:26:00,5070063.155396882,5070119.155396882,5070020.155396882,5071095.155396882,6398
2024-01-01 17:27:00,5079998.237931188,5080047.237931188,5079930.237931188,5081034.237931188,9742
2024-01-01 17:28:00,5090019.8330100225,5090084.8330100225,5089930.8330100225,5091029.8330100225,4689
2024-01-01 17:29:00,5099988.690461773,5100013.690461773,5099972.690461773,5101007.690461773,1602
2024-01-01 17:30:00,5109938.685808708,5110018.685808708,5109904.685808708,5110940.685808708,8416
2024-01-01 17:31:00,5119938.354528836,5119956.354528836,5119900.354528836,5120944.354528836,7761
2024-01-01 17:32:00,5129952.229497033,5129968.229497033,5129933.229497033,5130958.229497033,9390
2024-01-01 17:33:00,5139995.192163708,5140065.192163708,5139934.192163708,5141011.192163708,2913
2024-01-01 17:34:00,5150054.81253193,5150129.81253193,5150013.81253193,5151070.81253193,8635
2024-01-01 17:35:00,5160064.533800561,5160086.533800561,5160022.533800561,5161142.533800561,3642
2024-01-01 17:36:00,5170039.094047983,5170078.094047983,5169955.094047983,5171075.094047983,6530
2024-01-01 17:37:00,5180042.916668091,5180088.916668091,5179951.916668091,5181091.916668091,5136
2024-01-01 17:38:00,5190021.751012014,5190118.751012014,5189961.751012014,5191069.751012014,1616
2024-01-01 17:39:00,5200047.300097774,5200103.300097774,5199955.300097774,5201128.300097774,9640
2024-01-01 17:40:00,5210082.756821381,5210164.756821381,5210003.756821381,5211075.756821381,9822
2024-01-01 17:41:00,5220096.127397241,5220169.127397241,5220047.127397241,5221114.127397241,8880
2024-01-01 17:42:00,5230076.97088864,5230159.97088864,5229983.97088864,5231167.97088864,7683
2024-01-01 17:43:00,5240051.000432296,5240131.000432296,5240031.000432296,5241137.000432296,4103
2024-01-01 17:44:00,5250013.259566213,5250067.259566213,5249981.259566213,5251107.259566213,3372
2024-01-01 17:45:00,5260013.597626722,5260029.597626722,5259974.597626722,5261046.597626722,8715
2024-01-01 17:46:00,5269974.457791659,5269993.457791659,5269954.457791659,5271055.457791659,8725
2024-01-01 17:47:00,5279886.822152936,5279922.822152936,5279859.822152936,5280945.822152936,6727
2024-01-01 17:48:00,5289878.304267394,5289930.304267394,5289825.304267394,5290902.304267394,8336
2024-01-01 17:49:00,5299891.1689675,5299944.1689675,5299794.1689675,5300972.1689675,7295
2024-01-01 17:50:00,5309967.684787304,5309990.684787304,5309930.684787304,5311010.684787304,7966
2024-01-01 17:51:00,5319994.240002069,5320066.240002069,5319974.240002069,5321089.240002069,8309
2024-01-01 17:52:00,5329999.486417126,5330090.486417126,5329903.486417126,5331038.486417126,9128
2024-01-01 17:53:00,5340053.805956532,5340124.805956532,5339985.805956532,5341103.805956532,7564
2024-01-01 17:54:00,5350084.494166477,5350183.494166477,5349987.494166477,5351173.494166477,9320
2024-01-01 17:55:00,5360159.304464382,5360210.304464382,5360120.304464382,5361194.304464382,8643
2024-01-01 17:56:00,5370134.598409142,5370166.598409142,5370112.598409142,5371174.598409142,4322
2024-01-01 17:57:00,5380107.049450996,5380166.049450996,5380042.049450996,5381164.049450996,2950
2024-01-01 17:58:00,5390129.587228441,5390185.587228441,5390070.587228441,5391173.587228441,3705
2024-01-01 17:59:00,5400196.03400629,5400272.03400629,5400180.03400629,5401229.03400629,4523
2024-01-01 18:00:00,5410246.60565631,5410326.60565631,5410219.60565631,5411309.60565631,8235
2024-01-01 18:01:00,5420302.184525407,5420394.184525407,5420224.184525407,5421418.184525407,6010
2024-01-01 18:02:00,5430338.412852756,5430400.412852756,5430311.412852756,5431427.412852756,9907
2024-01-01 18:03:00,5440259.8046610635,5440328.8046610635,5440235.8046610635,5441305.8046610635,8824
2024-01-01 18:04:00,5450241.927844844,5450256.927844844,5450156.927844844,5451346.927844844,5739
2024-01-01 18:05:00,5460265.148163935,5460307.148163935,5460204.148163935,5461324.148163935,9826
2024-01-01 18:06:00,5470223.300159667,5470269.300159667,5470145.300159667,5471273.300159667,3659
2024-01-01 18:07:00,5480260.791916511,5480315.791916511,5480204.791916511,5481327.791916511,6287
2024-01-01 18:08:00,5490283.493222648,5490323.493222648,5490186.493222648,5491425.493222648,5414
2024-01-01 18:09:00,5500241.561553666,5500296.561553666,5500147.561553666,5501343.561553666,457
2024-01-01 18:10:00,5510159.067255861,5510184.067255861,5510119.067255861,5511236.067255861,9744
2024-01-01 18:11:00,5520190.538240633,5520209.538240633,5520106.538240633,5521281.538240633,4437
2024-01-01 18:12:00,5530210.423593639,5530272.423593639,5530197.423593639,5531277.423593639,7704
2024-01-01 18:13:00,5540174.098549264,5540263.098549264,5540105.098549264,5541272.098549264,7386
2024-01-01 18:14:00,5550158.564426345,5550186.564426345,5550133.564426345,5551222.564426345,8995
2024-01-01 18:15:00,5560135.8716138275,5560163.8716138275,5560052.8716138275,5561244.8716138275,331
2024-01-01 18:16:00,5570190.823885401,5570285.823885401,5570097.823885401,5571341.823885401,9329
2024-01-01 18:17:00,5580225.466731826,5580294.466731826,5580135.466731826,5581355.466731826,3584
2024-01-01 18:18:00,5590192.901341436,5590255.901341436,5590134.901341436,5591326.901341436,9125
2024-01-01 18:19:00,5600179.133349942,5600208.133349942,5600110.133349942,5601275.133349942,7612
2024-01-01 18:20:00,5610203.750909666,5610277.750909666,5610126.750909666,5611339.750909666,1315
2024-01-01 18:21:00,5620179.21600212,5620273.21600212,5620125.21600212,5621286.21600212,7442
2024-01-01 18:22:00,5630228.085448522,5630304.085448522,5630176.085448522,5631393.085448522,5490
2024-01-01 18:23:00,5640191.134801841,5640279.134801841,5640134.134801841,5641267.134801841,1904
2024-01-01 18:24:00,5650133.784906539,5650148.784906539,5650044.784906539,5651259.784906539,8567
2024-01-01 18:25:00,5659975.573749579,5660064.573749579,5659880.573749579,5661144.573749579,5765
2024-01-01 18:26:00,5669987.256050465,5670083.256050465,5669951.256050465,5671096.256050465,7169
2024-01-01 18:27:00,5680018.9170853635,5680064.9170853635,5679939.9170853635,5681153.9170853635,7013
2024-01-01 18:28:00,5689983.785865438,5689994.785865438,5689945.785865438,5691137.785865438,4147
2024-01-01 18:29:00,5700028.534096834,5700057.534096834,5700015.534096834,5701160.534096834,6602
2024-01-01 18:30:00,5709992.107972403,5710036.107972403,5709914.107972403,5711177.107972403,5975
2024-01-01 18:31:00,5719958.201983091,5720016.201983091,5719916.201983091,5721132.201983091,1374
2024-01-01 18:32:00,5729885.882441696,5729972.882441696,5729837.882441696,5731012.882441696,8679
2024-01-01 18:33:00,5739933.5806648955,5740015.5806648955,5739919.5806648955,5741064.5806648955,5081
2024-01-01 18:34:00,5749973.041725156,5750046.041725156,5749908.041725156,5751129.041725156,4750
2024-01-01 18:35:00,5759986.48252336,5759996.48252336,5759932.48252336,5761169.48252336,6080
2024-01-01 18:36:00,5769884.1107144365,5769927.1107144365,5769792.1107144365,5771065.1107144365,8502
2024-01-01 18:37:00,5779972.392662554,5780005.392662554,5779913.392662554,5781093.392662554,1999
2024-01-01 18:38:00,5789974.865544964,5790059.865544964,5789891.865544964,5791148.865544964,982
2024-01-01 18:39:00,5799983.036331592,5800050.036331592,5799929.036331592,5801117.036331592,6886
2024-01-01 18:40:00,5809887.470417988,5809949.470417988,5809840.470417988,5811075.470417988,892
2024-01-01 18:41:00,5819980.315942863,5820003.315942863,5819946.315942863,5821148.315942863,4420
2024-01-01 18:42:00,5829832.784657672,5829844.784657672,5829742.784657672,5830972.784657672,2344
2024-01-01 18:43:00,5839805.615981506,5839878.615981506,5839734.615981506,5840988.615981506,703
2024-01-01 18:44:00,5849706.072638068,5849796.072638068,5849626.072638068,5850863.072638068,5920
2024-01-01 18:45:00,5859674.104153032,5859728.104153032,5859631.104153032,5860890.104153032,6952
2024-01-01 18:46:00,5869728.131086651,5869748.131086651,5869664.131086651,5870875.131086651,9580
2024-01-01 18:47:00,5879672.370919768,5879695.370919768,5879590.370919768,5880892.370919768,9593
2024-01-01 18:48:00,5889681.268249474,5889764.268249474,5889598.268249474,5890876.268249474,2046
2024-01-01 18:49:00,5899720.8128949795,5899759.8128949795,5899631.8128949795,5900851.8128949795,7551
2024-01-01 18:50:00,5909697.769627186,5909713.769627186,5909628.769627186,5910846.769627186,5139
2024-01-01 18:51:00,5919650.164566804,5919702.164566804,5919602.164566804,5920881.164566804,5247
2024-01-01 18:52:00,5929698.33809951,5929741.33809951,5929611.33809951,5930906.33809951,9649
2024-01-01 18:53:00,5939621.347117118,5939657.347117118,5939552.347117118,5940810.347117118,2405
2024-01-01 18:54:00,5949625.2564610075,5949644.2564610075,5949588.2564610075,5950835.2564610075,4764
2024-01-01 18:55:00,5959614.389368898,5959702.389368898,5959562.389368898,5960795.389368898,3273
2024-01-01 18:56:00,5969596.995275336,5969618.995275336,5969584.995275336,5970827.995275336,8707
2024-01-01 18:57:00,5979596.018064596,5979621.018064596,5979553.018064596,5980761.018064596,5923
2024-01-01 18:58:00,5989625.896976223,5989702.896976223,5989589.896976223,5990781.896976223,343
2024-01-01 18:59:00,5999613.6648159465,5999675.6648159465,5999544.6648159465,6000837.6648159465,2232
2024-01-01 19:00:00,6009586.454323266,6009673.454323266,6009543.454323266,6010807.454323266,1907
2024-01-01 19:01:00,6019604.517187195,6019690.517187195,6019547.517187195,6020814.517187195,5507
2024-01-01 19:02:00,6029614.568943348,6029640.568943348,6029538.568943348,6030823.568943348,2383
2024-01-01 19:03:00,6039568.739465641,6039583.739465641,6039505.739465641,6040787.739465641,5882
2024-01-01 19:04:00,6049509.072173735,6049531.072173735,6049436.072173735,6050697.072173735,5965
2024-01-01 19:05:00,6059515.099899735,6059545.099899735,6059459.099899735,6060723.099899735,554
2024-01-01 19:06:00,6069560.657909737,6069607.657909737,6069512.657909737,6070752.657909737,2834
2024-01-01 19:07:00,6079652.5180174885,6079687.5180174885,6079585.5180174885,6080878.5180174885,9152
2024-01-01 19:08:00,6089684.05070558,6089739.05070558,6089624.05070558,6090905.05070558,887
2024-01-01 19:09:00,6099647.080371861,6099738.080371861,6099595.080371861,6100827.080371861,6832
2024-01-01 19:10:00,6109658.519190816,6109738.519190816,6109625.519190816,6110891.519190816,5153
2024-01-01 19:11:00,6119625.880413216,6119691.880413216,6119530.880413216,6120892.880413216,3171
2024-01-01 19:12:00,6129565.474094479,6129579.474094479,6129529.474094479,6130755.474094479,1287
2024-01-01 19:13:00,6139520.305035874,6139599.305035874,6139428.305035874,6140732.305035874,9692
2024-01-01 19:14:00,6149549.45301148,6149584.45301148,6149493.45301148,6150733.45301148,8343
2024-01-01 19:15:00,6159553.969844709,6159575.969844709,6159516.969844709,6160766.969844709,1552
2024-01-01 19:16:00,6169454.615323316,6169485.615323316,6169383.615323316,6170711.615323316,9479
2024-01-01 19:17:00,6179496.37599397,6179594.37599397,6179449.37599397,6180693.37599397,8402
2024-01-01 19:18:00,6189505.079271769,6189535.079271769,6189427.079271769,6190732.079271769,1816
2024-01-01 19:19:00,6199583.268811351,6199612.268811351,6199561.268811351,6200828.268811351,766
2024-01-01 19:20:00,6209580.132262877,6209592.132262877,6209492.132262877,6210779.132262877,9900
2024-01-01 19:21:00,6219465.6097416105,6219530.6097416105,6219400.6097416105,6220688.6097416105,5722
2024-01-01 19:22:00,6229454.850179622,6229465.850179622,6229379.850179622,6230732.850179622,3487
2024-01-01 19:23:00,6239411.050002547,6239455.050002547,6239329.050002547,6240620.050002547,7161
2024-01-01 19:24:00,6249441.789389585,6249505.789389585,6249392.789389585,6250727.789389585,6933
2024-01-01 19:25:00,6259427.543589604,6259455.543589604,6259350.543589604,6260703.543589604,6940
2024-01-01 19:26:00,6269396.2628345955,6269484.2628345955,6269386.2628345955,6270695.2628345955,3801
2024-01-01 19:27:00,6279355.569911257,6279429.569911257,6279310.569911257,6280589.569911257,163
2024-01-01 19:28:00,6289352.486017418,6289391.486017418,6289294.486017418,6290611.486017418,764
2024-01-01 19:29:00,6299378.20348314,6299431.20348314,6299294.20348314,6300622.20348314,2868
2024-01-01 19:30:00,6309377.740585777,6309467.740585777,6309307.740585777,6310650.740585777,527
2024-01-01 19:31:00,6319437.3049089145,6319451.3049089145,6319374.3049089145,6320655.3049089145,6066
2024-01-01 19:32:00,6329447.360430815,6329509.360430815,6329424.360430815,6330699.360430815,8535
2024-01-01 19:33:00,6339434.902442707,6339517.902442707,6339380.902442707,6340704.902442707,5875
2024-01-01 19:34:00,6349403.956359513,6349470.956359513,6349381.956359513,6350658.956359513,7420
2024-01-01 19:35:00,6359333.96081274,6359391.96081274,6359274.96081274,6360619.96081274,1681
2024-01-01 19:36:00,6369342.688493509,6369411.688493509,6369309.688493509,6370602.688493509,1547
2024-01-01 19:37:00,6379319.405268667,6379411.405268667,6379288.405268667,6380583.405268667,2222
2024-01-01 19:38:00,6389312.053864303,6389355.053864303,6389235.053864303,6390580.053864303,7515
2024-01-01 19:39:00,6399345.260427288,6399423.260427288,6399323.260427288,6400590.260427288,449
2024-01-01 19:40:00,6409262.315356814,6409353.315356814,6409227.315356814,6410551.315356814,9208
2024-01-01 19:41:00,6419319.51764059,6419412.51764059,6419231.51764059,6420647.51764059,137
2024-01-01 19:42:00,6429317.989671271,6429397.989671271,6429292.989671271,6430642.989671271,5300
2024-01-01 19:43:00,6439329.958597689,6439372.958597689,6439241.958597689,6440615.958597689,3958
2024-01-01 19:44:00,6449377.598737459,6449458.598737459,6449341.598737459,6450714.598737459,6901
2024-01-01 19:45:00,6459314.42075196,6459377.42075196,6459267.42075196,6460648.42075196,3243
2024-01-01 19:46:00,6469290.843159423,6469345.843159423,6469229.843159423,6470545.843159423,3627
2024-01-01 19:47:00,6479252.259586798,6479285.259586798,6479213.259586798,6480560.259586798,2974
2024-01-01 19:48:00,6489338.471453372,6489429.471453372,6489257.471453372,6490589.471453372,639
2024-01-01 19:49:00,6499264.138754718,6499334.138754718,6499203.138754718,6500598.138754718,5925
2024-01-01 19:50:00,6509283.807131924,6509314.807131924,6509236.807131924,6510542.807131924,4175
2024-01-01 19:51:00,6519285.7314189235,6519372.7314189235,6519228.7314189235,6520560.7314189235,7537
2024-01-01 19:52:00,6529272.315212089,6529321.315212089,6529247.315212089,6530607.315212089,802
2024-01-01 19:53:00,6539272.69119063,6539301.69119063,6539250.69119063,6540588.69119063,1783
2024-01-01 19:54:00,6549316.982691039,6549415.982691039,6549264.982691039,6550578.982691039,527
2024-01-01 19:55:00,6559311.15344749,6559337.15344749,6559295.15344749,6560636.15344749,3618
2024-01-01 19:56:00,6569225.346148705,6569322.346148705,6569212.346148705,6570510.346148705,223
2024-01-01 19:57:00,6579204.0771618225,6579225.0771618225,6579161.0771618225,6580494.0771618225,4768
2024-01-01 19:58:00,6589111.849179196,6589125.849179196,6589048.849179196,6590420.849179196,4376
2024-01-01 19:59:00,6599171.192720088,6599204.192720088,6599126.192720088,6600504.192720088,645
2024-01-01 20:00:00,6609282.213983648,6609305.213983648,6609188.213983648,6610574.213983648,6375
2024-01-01 20:01:00,6619328.134652979,6619349.134652979,6619280.134652979,6620699.134652979,5987
2024-01-01 20:02:00,6629277.146355139,6629302.146355139,6629209.146355139,6630624.146355139,7726
2024-01-01 20:03:00,6639361.308130539,6639439.308130539,6639280.308130539,6640660.308130539,3184
2024-01-01 20:04:00,6649402.405483942,6649446.405483942,6649314.405483942,6650767.405483942,517
2024-01-01 20:05:00,6659394.302999817,6659459.302999817,6659306.302999817,6660720.302999817,8685
2024-01-01 20:06:00,6669400.390766463,6669438.390766463,6669375.390766463,6670692.390766463,3324
2024-01-01 20:07:00,6679434.36896408,6679487.36896408,6679350.36896408,6680730.36896408,7728
2024-01-01 20:08:00,6689476.794646126,6689526.794646126,6689380.794646126,6690833.794646126,9731
2024-01-01 20:09:00,6699494.231781914,6699560.231781914,6699443.231781914,6700814.231781914,6241
2024-01-01 20:10:00,6709597.600835678,6709650.600835678,6709532.600835678,6710916.600835678,567
2024-01-01 20:11:00,6719547.856743512,6719628.856743512,6719512.856743512,6720869.856743512,3797
2024-01-01 20:12:00,6729553.064726635,6729575.064726635,6729485.064726635,6730895.064726635,6066
2024-01-01 20:13:00,6739453.517429594,6739498.517429594,6739422.517429594,6740755.517429594,7469
2024-01-01 20:14:00,6749397.964780464,6749419.964780464,6749382.964780464,6750757.964780464,7289
2024-01-01 20:15:00,6759385.458476339,6759450.458476339,6759343.458476339,6760760.458476339,3051
2024-01-01 20:16:00,6769424.4463407975,6769506.4463407975,6769380.4463407975,6770813.4463407975,7680
2024-01-01 20:17:00,6779457.628996795,6779467.628996795,6779446.628996795,6780799.628996795,5501
2024-01-01 20:18:00,6789444.974800717,6789520.974800717,6789399.974800717,6790822.974800717,7913
2024-01-01 20:19:00,6799444.73946493,6799534.73946493,6799418.73946493,6800760.73946493,3639
2024-01-01 20:20:00,6809502.097475452,6809556.097475452,6809460.097475452,6810860.097475452,8868
2024-01-01 20:21:00,6819466.087663392,6819512.087663392,6819370.087663392,6820861.087663392,6362
2024-01-01 20:22:00,6829426.161943095,6829470.161943095,6829364.161943095,6830813.161943095,3384
2024-01-01 20:23:00,6839473.797966223,6839545.797966223,6839422.797966223,6840801.797966223,116
2024-01-01 20:24:00,6849542.571572478,6849579.571572478,6849508.571572478,6850913.571572478,288
2024-01-01 20:25:00,6859548.737266138,6859598.737266138,6859495.737266138,6860873.737266138,6027
2024-01-01 20:26:00,6869566.0052698245,6869598.0052698245,6869532.0052698245,6870959.0052698245,1475
2024-01-01 20:27:00,6879537.7106380435,6879559.7106380435,6879445.7106380435,6880943.7106380435,9715
2024-01-01 20:28:00,6889526.523657695,6889613.523657695,6889481.523657695,6890871.523657695,391
2024-01-01 20:29:00,6899478.2706991,6899530.2706991,6899413.2706991,6900894.2706991,3420
2024-01-01 20:30:00,6909481.974566379,6909569.974566379,6909400.974566379,6910856.974566379,5550
2024-01-01 20:31:00,6919537.678831124,6919547.678831124,6919510.678831124,6920909.678831124,1429
2024-01-01 20:32:00,6929602.182880135,6929680.182880135,6929552.182880135,6930942.182880135,7913
2024-01-01 20:33:00,6939574.240816115,6939651.240816115,6939522.240816115,6940961.240816115,7066
2024-01-01 20:34:00,6949651.817244467,6949712.817244467,6949598.817244467,6950990.817244467,7739
2024-01-01 20:35:00,6959697.958252772,6959747.958252772,6959641.958252772,6961131.958252772,2185
2024-01-01 20:36:00,6969635.450351746,6969693.450351746,6969552.450351746,6971027.450351746,3852
2024-01-01 20:37:00,6979558.977543779,6979635.977543779,6979524.977543779,6980927.977543779,1880
2024-01-01 20:38:00,6989506.636698093,6989553.636698093,6989436.636698093,6990866.636698093,4299
2024-01-01 20:39:00,6999563.758133957,6999638.758133957,6999552.758133957,7000968.758133957,2077
2024-01-01 20:40:00,7009584.692794239,7009600.692794239,7009499.692794239,7010952.692794239,7374
2024-01-01 20:41:00,7019703.110285768,7019755.110285768,7019692.110285768,7021094.110285768,1043
2024-01-01 20:42:00,7029614.910428574,7029692.910428574,7029540.910428574,7031066.910428574,4763
2024-01-01 20:43:00,7039636.893386475,7039690.893386475,7039551.893386475,7040997.893386475,1311
2024-01-01 20:44:00,7049681.302591877,7049748.302591877,7049670.302591877,7051095.302591877,4408
2024-01-01 20:45:00,7059667.731304054,7059686.731304054,7059607.731304054,7061047.731304054,3869
2024-01-01 20:46:00,7069646.495248128,7069687.495248128,7069618.495248128,7071051.495248128,4103
2024-01-01 20:47:00,7079645.9906241875,7079680.9906241875,7079552.9906241875,7081060.9906241875,9602
2024-01-01 20:48:00,7089535.638463402,7089547.638463402,7089525.638463402,7090936.638463402,964
2024-01-01 20:49:00,7099508.285920021,7099572.285920021,7099429.285920021,7100956.285920021,7817
2024-01-01 20:50:00,7109499.511296266,7109580.511296266,7109421.511296266,7110965.511296266,1598
2024-01-01 20:51:00,7119510.036972014,7119575.036972014,7119453.036972014,7120922.036972014,3563
2024-01-01 20:52:00,7129511.718934324,7129556.718934324,7129452.718934324,7130891.718934324,2871
2024-01-01 20:53:00,7139524.960017993,7139558.960017993,7139508.960017993,7140910.960017993,1194
2024-01-01 20:54:00,7149488.789207646,7149529.789207646,7149393.789207646,7150866.789207646,5994
2024-01-01 20:55:00,7159491.0016554855,7159560.0016554855,7159455.0016554855,7160967.0016554855,4140
2024-01-01 20:56:00,7169472.37398747,7169540.37398747,7169454.37398747,7170866.37398747,6130
2024-01-01 20:57:00,7179510.361852808,7179591.361852808,7179494.361852808,7180938.361852808,6754
2024-01-01 20:58:00,7189502.742470877,7189514.742470877,7189419.742470877,7190946.742470877,8160
2024-01-01 20:59:00,7199477.768328534,7199488.768328534,7199428.768328534,7200879.768328534,2293
2024-01-01 21:00:00,7209432.10084716,7209468.10084716,7209366.10084716,7210879.10084716,4779
2024-01-01 21:01:00,7219367.569865751,7219377.569865751,7219315.569865751,7220799.569865751,727
2024-01-01 21:02:00,7229399.725558762,7229469.725558762,7229329.725558762,7230847.725558762,6895
2024-01-01 21:03:00,7239459.4853424,7239553.4853424,7239394.4853424,7240945.4853424,408
2024-01-01 21:04:00,7249399.284727768,7249486.284727768,7249343.284727768,7250860.284727768,4139
2024-01-01 21:05:00,7259399.707862867,7259483.707862867,7259344.707862867,7260873.707862867,8777
2024-01-01 21:06:00,7269421.154860008,7269470.154860008,7269360.154860008,7270868.154860008,9815
2024-01-01 21:07:00,7279541.6998753715,7279638.6998753715,7279487.6998753715,7281009.6998753715,7289
2024-01-01 21:08:00,7289509.036467965,7289545.036467965,7289470.036467965,7290993.036467965,3395
2024-01-01 21:09:00,7299450.96102054,7299503.96102054,7299427.96102054,7300939.96102054,2125
2024-01-01 21:10:00,7309448.718310641,7309475.718310641,7309382.718310641,7310914.718310641,5268
2024-01-01 21:11:00,7319466.256797023,7319482.256797023,7319391.256797023,7320952.256797023,3119
2024-01-01 21:12:00,7329506.3821888575,7329543.3821888575,7329437.3821888575,7331005.3821888575,9063
2024-01-01 21:13:00,7339519.68446727,7339609.68446727,7339453.68446727,7340966.68446727,107
2024-01-01 21:14:00,7349500.937419364,7349528.937419364,7349469.937419364,7350968.937419364,9722
2024-01-01 21:15:00,7359472.417630646,7359512.417630646,7359392.417630646,7360957.417630646,5933
2024-01-01 21:16:00,7369489.094731804,7369566.094731804,7369428.094731804,7371010.094731804,8623
2024-01-01 21:17:00,7379425.451776186,7379443.451776186,7379380.451776186,7380880.451776186,9270
2024-01-01 21:18:00,7389377.874868118,7389411.874868118,7389351.874868118,7390877.874868118,5077
2024-01-01 21:19:00,7399319.285343397,7399330.285343397,7399296.285343397,7400829.285343397,8563
2024-01-01 21:20:00,7409405.302140288,7409473.302140288,7409352.302140288,7410888.302140288,5926
2024-01-01 21:21:00,7419344.099104853,7419439.099104853,7419317.099104853,7420781.099104853,3097
2024-01-01 21:22:00,7429282.470032023,7429316.470032023,7429187.470032023,7430778.470032023,2916
2024-01-01 21:23:00,7439361.7440377455,7439450.7440377455,7439349.7440377455,7440843.7440377455,1717
2024-01-01 21:24:00,7449449.206567791,7449523.206567791,7449416.206567791,7450950.206567791,2407
2024-01-01 21:25:00,7459411.14005514,7459501.14005514,7459336.14005514,7460852.14005514,3670
2024-01-01 21:26:00,7469469.605746879,7469520.605746879,7469433.605746879,7471000.605746879,4055
2024-01-01 21:27:00,7479417.4665471865,7479492.4665471865,7479396.4665471865,7480888.4665471865,8553
2024-01-01 21:28:00,7489427.376111738,7489477.376111738,7489414.376111738,7490887.376111738,2968
2024-01-01 21:29:00,7499389.586184392,7499442.586184392,7499361.586184392,7500932.586184392,2393
2024-01-01 21:30:00,7509459.677375402,7509541.677375402,7509361.677375402,7510952.677375402,6115
2024-01-01 21:31:00,7519496.163032115,7519570.163032115,7519404.163032115,7521029.163032115,1036
2024-01-01 21:32:00,7529550.366701993,7529570.366701993,7529494.366701993,7531036.366701993,1506
2024-01-01 21:33:00,7539506.550085542,7539591.550085542,7539461.550085542,7541030.550085542,4508
2024-01-01 21:34:00,7549537.494906558,7549604.494906558,7549453.494906558,7551006.494906558,9137
2024-01-01 21:35:00,7559486.1027263,7559516.1027263,7559414.1027263,7560971.1027263,7397
2024-01-01 21:36:00,7569440.773562702,7569511.773562702,7569348.773562702,7570958.773562702,1196
2024-01-01 21:37:00,7579495.345030101,7579581.345030101,7579438.345030101,7580966.345030101,3777
2024-01-01 21:38:00,7589530.073791027,7589550.073791027,7589442.073791027,7591022.073791027,7118
2024-01-01 21:39:00,7599563.471264351,7599624.471264351,7599479.471264351,7601035.471264351,8627
2024-01-01 21:40:00,7609620.621435625,7609670.621435625,7609579.621435625,7611126.621435625,5214
2024-01-01 21:41:00,7619655.0748686055,7619754.0748686055,7619621.0748686055,7621225.0748686055,9052
2024-01-01 21:42:00,7629556.918956101,7629614.918956101,7629541.918956101,7631074.918956101,287
2024-01-01 21:43:00,7639564.917946677,7639589.917946677,7639516.917946677,7641134.917946677,5841
2024-01-01 21:44:00,7649506.204363601,7649594.204363601,7649477.204363601,7651033.204363601,4710
2024-01-01 21:45:00,7659471.873516604,7659491.873516604,7659442.873516604,7661042.873516604,1046
2024-01-01 21:46:00,7669501.231764988,7669524.231764988,7669403.231764988,7671079.231764988,4758
2024-01-01 21:47:00,7679513.7659881115,7679574.7659881115,7679494.7659881115,7681066.7659881115,9300
2024-01-01 21:48:00,7689535.179318084,7689606.179318084,7689440.179318084,7691080.179318084,6212
2024-01-01 21:49:00,7699477.641651151,7699552.641651151,7699437.641651151,7700997.641651151,5058
2024-01-01 21:50:00,7709394.9777824255,7709480.9777824255,7709376.9777824255,7710947.9777824255,1390
2024-01-01 21:51:00,7719283.977174359,7719326.977174359,7719257.977174359,7720831.977174359,449
2024-01-01 21:52:00,7729260.825139043,7729280.825139043,7729211.825139043,7730776.825139043,6427
2024-01-01 21:53:00,7739255.89466853,7739330.89466853,7739232.89466853,7740839.89466853,7477
2024-01-01 21:54:00,7749191.51457895,7749251.51457895,7749128.51457895,7750762.51457895,7501
2024-01-01 21:55:00,7759256.758566483,7759325.758566483,7759241.758566483,7760806.758566483,5903
2024-01-01 21:56:00,7769228.029765194,7769303.029765194,7769150.029765194,7770783.029765194,3241
2024-01-01 21:57:00,7779216.54644704,7779279.54644704,7779173.54644704,7780755.54644704,9510
2024-01-01 21:58:00,7789139.0415517,7789203.0415517,7789092.0415517,7790674.0415517,4853
2024-01-01 21:59:00,7799130.127412141,7799204.127412141,7799041.127412141,7800733.127412141,8851
2024-01-01 22:00:00,7809214.918288524,7809301.918288524,7809160.918288524,7810816.918288524,7402
2024-01-01 22:01:00,7819306.64530197,7819357.64530197,7819216.64530197,7820872.64530197,2722
2024-01-01 22:02:00,7829286.475420417,7829358.475420417,7829196.475420417,7830831.475420417,8083
2024-01-01 22:03:00,7839210.578774843,7839226.578774843,7839197.578774843,7840746.578774843,8918
2024-01-01 22:04:00,7849241.548709345,7849262.548709345,7849188.548709345,7850761.548709345,7624
